# ground truth trajectory
# file: 'rgbd_dataset_freiburg3_structure_texture_near.bag'
# timestamp tx ty tz qx qy qz qw
1341839355.8073 -1.3616 -0.7433 0.7562 0.6799 0.5024 -0.3252 -0.4238
1341839355.8151 -1.3619 -0.7450 0.7563 0.6799 0.5022 -0.3248 -0.4244
1341839355.8250 -1.3624 -0.7463 0.7565 0.6797 0.5016 -0.3247 -0.4254
1341839355.8351 -1.3626 -0.7476 0.7566 0.6796 0.5009 -0.3248 -0.4263
1341839355.8457 -1.3629 -0.7488 0.7569 0.6793 0.4999 -0.3254 -0.4275
1341839355.8550 -1.3634 -0.7503 0.7568 0.6799 0.4990 -0.3247 -0.4282
1341839355.8650 -1.3637 -0.7518 0.7569 0.6810 0.4981 -0.3238 -0.4281
1341839355.8786 -1.3642 -0.7530 0.7569 0.6822 0.4973 -0.3229 -0.4279
1341839355.8860 -1.3642 -0.7545 0.7565 0.6849 0.4959 -0.3213 -0.4265
1341839355.8950 -1.3646 -0.7561 0.7565 0.6858 0.4956 -0.3207 -0.4257
1341839355.9051 -1.3650 -0.7576 0.7565 0.6864 0.4954 -0.3205 -0.4251
1341839355.9151 -1.3653 -0.7592 0.7565 0.6869 0.4950 -0.3204 -0.4249
1341839355.9254 -1.3656 -0.7607 0.7567 0.6871 0.4946 -0.3202 -0.4253
1341839355.9350 -1.3660 -0.7621 0.7568 0.6869 0.4943 -0.3200 -0.4259
1341839355.9451 -1.3663 -0.7636 0.7569 0.6874 0.4938 -0.3194 -0.4262
1341839355.9551 -1.3669 -0.7651 0.7571 0.6877 0.4930 -0.3190 -0.4269
1341839355.9668 -1.3675 -0.7667 0.7573 0.6882 0.4924 -0.3182 -0.4273
1341839355.9750 -1.3681 -0.7684 0.7576 0.6885 0.4920 -0.3190 -0.4268
1341839355.9850 -1.3690 -0.7700 0.7575 0.6883 0.4921 -0.3191 -0.4269
1341839355.9986 -1.3698 -0.7718 0.7571 0.6885 0.4921 -0.3180 -0.4274
1341839356.0050 -1.3702 -0.7737 0.7574 0.6886 0.4930 -0.3186 -0.4257
1341839356.0151 -1.3710 -0.7753 0.7572 0.6879 0.4936 -0.3182 -0.4266
1341839356.0250 -1.3715 -0.7770 0.7574 0.6868 0.4945 -0.3188 -0.4267
1341839356.0356 -1.3722 -0.7786 0.7577 0.6858 0.4946 -0.3192 -0.4280
1341839356.0450 -1.3730 -0.7802 0.7580 0.6848 0.4939 -0.3199 -0.4300
1341839356.0550 -1.3734 -0.7818 0.7583 0.6847 0.4930 -0.3199 -0.4310
1341839356.0650 -1.3742 -0.7834 0.7584 0.6844 0.4925 -0.3194 -0.4324
1341839356.0751 -1.3747 -0.7849 0.7588 0.6853 0.4909 -0.3196 -0.4328
1341839356.0851 -1.3752 -0.7863 0.7591 0.6862 0.4906 -0.3188 -0.4322
1341839356.0951 -1.3758 -0.7880 0.7594 0.6874 0.4905 -0.3188 -0.4305
1341839356.1059 -1.3763 -0.7896 0.7597 0.6889 0.4903 -0.3186 -0.4283
1341839356.1150 -1.3769 -0.7912 0.7601 0.6902 0.4898 -0.3188 -0.4267
1341839356.1250 -1.3776 -0.7928 0.7605 0.6912 0.4882 -0.3197 -0.4262
1341839356.1350 -1.3782 -0.7941 0.7611 0.6920 0.4869 -0.3202 -0.4261
1341839356.1460 -1.3788 -0.7954 0.7618 0.6928 0.4851 -0.3207 -0.4264
1341839356.1550 -1.3793 -0.7966 0.7625 0.6936 0.4832 -0.3210 -0.4271
1341839356.1650 -1.3799 -0.7978 0.7631 0.6947 0.4816 -0.3203 -0.4276
1341839356.1750 -1.3804 -0.7990 0.7636 0.6955 0.4804 -0.3196 -0.4282
1341839356.1851 -1.3808 -0.8001 0.7641 0.6963 0.4804 -0.3188 -0.4276
1341839356.1951 -1.3814 -0.8015 0.7644 0.6971 0.4804 -0.3179 -0.4268
1341839356.2058 -1.3818 -0.8029 0.7646 0.6979 0.4806 -0.3168 -0.4262
1341839356.2151 -1.3823 -0.8040 0.7650 0.6986 0.4811 -0.3160 -0.4250
1341839356.2250 -1.3827 -0.8054 0.7654 0.6992 0.4810 -0.3156 -0.4245
1341839356.2350 -1.3833 -0.8066 0.7661 0.6993 0.4808 -0.3156 -0.4246
1341839356.2466 -1.3841 -0.8077 0.7667 0.6993 0.4796 -0.3160 -0.4255
1341839356.2550 -1.3847 -0.8087 0.7673 0.6996 0.4787 -0.3163 -0.4258
1341839356.2650 -1.3852 -0.8095 0.7680 0.7002 0.4781 -0.3159 -0.4258
1341839356.2750 -1.3859 -0.8107 0.7688 0.7010 0.4769 -0.3164 -0.4256
1341839356.2850 -1.3866 -0.8117 0.7696 0.7019 0.4756 -0.3167 -0.4253
1341839356.2950 -1.3873 -0.8128 0.7702 0.7033 0.4746 -0.3164 -0.4243
1341839356.3052 -1.3880 -0.8138 0.7704 0.7037 0.4744 -0.3160 -0.4241
1341839356.3150 -1.3884 -0.8149 0.7709 0.7047 0.4744 -0.3154 -0.4230
1341839356.3250 -1.3893 -0.8161 0.7712 0.7044 0.4748 -0.3152 -0.4231
1341839356.3350 -1.3899 -0.8172 0.7717 0.7045 0.4754 -0.3148 -0.4226
1341839356.3451 -1.3904 -0.8184 0.7720 0.7043 0.4763 -0.3144 -0.4222
1341839356.3550 -1.3911 -0.8197 0.7722 0.7036 0.4769 -0.3148 -0.4224
1341839356.3650 -1.3917 -0.8205 0.7727 0.7031 0.4763 -0.3145 -0.4242
1341839356.3760 -1.3924 -0.8215 0.7727 0.7023 0.4762 -0.3134 -0.4263
1341839356.3850 -1.3929 -0.8225 0.7730 0.7020 0.4759 -0.3130 -0.4275
1341839356.3950 -1.3932 -0.8235 0.7734 0.7024 0.4752 -0.3126 -0.4279
1341839356.4050 -1.3937 -0.8246 0.7736 0.7032 0.4753 -0.3114 -0.4273
1341839356.4156 -1.3941 -0.8256 0.7738 0.7034 0.4750 -0.3107 -0.4277
1341839356.4250 -1.3946 -0.8265 0.7739 0.7040 0.4752 -0.3098 -0.4272
1341839356.4350 -1.3951 -0.8276 0.7738 0.7046 0.4754 -0.3089 -0.4267
1341839356.4451 -1.3957 -0.8286 0.7734 0.7048 0.4750 -0.3085 -0.4271
1341839356.4550 -1.3962 -0.8298 0.7734 0.7052 0.4746 -0.3083 -0.4272
1341839356.4650 -1.3967 -0.8308 0.7733 0.7058 0.4736 -0.3079 -0.4276
1341839356.4758 -1.3971 -0.8319 0.7732 0.7067 0.4722 -0.3077 -0.4277
1341839356.4850 -1.3975 -0.8330 0.7731 0.7085 0.4729 -0.3064 -0.4249
1341839356.4950 -1.3979 -0.8336 0.7730 0.7095 0.4708 -0.3058 -0.4260
1341839356.5050 -1.3983 -0.8346 0.7730 0.7104 0.4696 -0.3049 -0.4264
1341839356.5151 -1.3985 -0.8355 0.7731 0.7119 0.4691 -0.3041 -0.4250
1341839356.5250 -1.3989 -0.8366 0.7730 0.7127 0.4687 -0.3035 -0.4245
1341839356.5351 -1.3994 -0.8377 0.7727 0.7133 0.4676 -0.3029 -0.4251
1341839356.5450 -1.3999 -0.8389 0.7723 0.7137 0.4673 -0.3015 -0.4258
1341839356.5551 -1.4003 -0.8400 0.7723 0.7142 0.4670 -0.3014 -0.4254
1341839356.5651 -1.4008 -0.8408 0.7721 0.7143 0.4669 -0.3005 -0.4260
1341839356.5751 -1.4011 -0.8418 0.7719 0.7143 0.4669 -0.3000 -0.4264
1341839356.5850 -1.4016 -0.8430 0.7716 0.7145 0.4666 -0.2991 -0.4270
1341839356.5951 -1.4021 -0.8441 0.7711 0.7143 0.4660 -0.2981 -0.4287
1341839356.6063 -1.4027 -0.8450 0.7709 0.7147 0.4654 -0.2974 -0.4292
1341839356.6152 -1.4028 -0.8463 0.7709 0.7161 0.4650 -0.2969 -0.4276
1341839356.6250 -1.4033 -0.8473 0.7707 0.7169 0.4648 -0.2959 -0.4271
1341839356.6350 -1.4040 -0.8481 0.7703 0.7174 0.4633 -0.2950 -0.4286
1341839356.6451 -1.4045 -0.8494 0.7702 0.7186 0.4629 -0.2937 -0.4278
1341839356.6551 -1.4052 -0.8505 0.7698 0.7189 0.4621 -0.2929 -0.4288
1341839356.6651 -1.4059 -0.8516 0.7695 0.7187 0.4616 -0.2927 -0.4298
1341839356.6751 -1.4063 -0.8529 0.7696 0.7190 0.4618 -0.2926 -0.4292
1341839356.6850 -1.4070 -0.8542 0.7692 0.7189 0.4617 -0.2924 -0.4297
1341839356.6950 -1.4076 -0.8553 0.7692 0.7188 0.4616 -0.2918 -0.4302
1341839356.7050 -1.4081 -0.8566 0.7692 0.7190 0.4609 -0.2911 -0.4312
1341839356.7151 -1.4088 -0.8580 0.7691 0.7190 0.4596 -0.2907 -0.4328
1341839356.7255 -1.4094 -0.8595 0.7692 0.7190 0.4585 -0.2904 -0.4341
1341839356.7350 -1.4100 -0.8608 0.7691 0.7190 0.4574 -0.2907 -0.4350
1341839356.7451 -1.4106 -0.8623 0.7694 0.7198 0.4563 -0.2912 -0.4345
1341839356.7550 -1.4113 -0.8639 0.7689 0.7198 0.4554 -0.2906 -0.4359
1341839356.7651 -1.4115 -0.8654 0.7689 0.7210 0.4555 -0.2894 -0.4345
1341839356.7754 -1.4123 -0.8671 0.7685 0.7212 0.4549 -0.2886 -0.4354
1341839356.7851 -1.4128 -0.8690 0.7685 0.7220 0.4544 -0.2878 -0.4352
1341839356.7950 -1.4131 -0.8706 0.7691 0.7226 0.4537 -0.2884 -0.4347
1341839356.8050 -1.4136 -0.8723 0.7691 0.7230 0.4523 -0.2872 -0.4361
1341839356.8151 -1.4140 -0.8740 0.7694 0.7233 0.4501 -0.2877 -0.4376
1341839356.8251 -1.4146 -0.8758 0.7695 0.7241 0.4480 -0.2874 -0.4388
1341839356.8350 -1.4149 -0.8776 0.7699 0.7253 0.4459 -0.2876 -0.4387
1341839356.8451 -1.4157 -0.8794 0.7699 0.7255 0.4438 -0.2875 -0.4405
1341839356.8553 -1.4162 -0.8811 0.7700 0.7262 0.4424 -0.2875 -0.4408
1341839356.8651 -1.4167 -0.8830 0.7700 0.7276 0.4415 -0.2868 -0.4399
1341839356.8751 -1.4172 -0.8853 0.7697 0.7280 0.4422 -0.2865 -0.4386
1341839356.8858 -1.4173 -0.8872 0.7700 0.7285 0.4422 -0.2863 -0.4379
1341839356.8950 -1.4177 -0.8897 0.7700 0.7291 0.4427 -0.2847 -0.4376
1341839356.9051 -1.4181 -0.8915 0.7701 0.7289 0.4414 -0.2830 -0.4402
1341839356.9151 -1.4184 -0.8933 0.7703 0.7285 0.4400 -0.2825 -0.4426
1341839356.9250 -1.4186 -0.8953 0.7707 0.7288 0.4381 -0.2813 -0.4447
1341839356.9351 -1.4188 -0.8972 0.7712 0.7292 0.4362 -0.2804 -0.4466
1341839356.9451 -1.4190 -0.8992 0.7716 0.7295 0.4344 -0.2803 -0.4479
1341839356.9551 -1.4194 -0.9015 0.7720 0.7301 0.4329 -0.2804 -0.4483
1341839356.9651 -1.4198 -0.9037 0.7721 0.7303 0.4321 -0.2808 -0.4484
1341839356.9751 -1.4200 -0.9064 0.7720 0.7311 0.4327 -0.2807 -0.4466
1341839356.9857 -1.4202 -0.9088 0.7722 0.7316 0.4320 -0.2810 -0.4462
1341839356.9951 -1.4203 -0.9111 0.7723 0.7317 0.4318 -0.2820 -0.4456
1341839357.0051 -1.4203 -0.9135 0.7731 0.7325 0.4303 -0.2821 -0.4457
1341839357.0151 -1.4204 -0.9158 0.7738 0.7329 0.4285 -0.2817 -0.4472
1341839357.0250 -1.4211 -0.9178 0.7741 0.7330 0.4244 -0.2814 -0.4510
1341839357.0351 -1.4210 -0.9201 0.7745 0.7333 0.4225 -0.2800 -0.4531
1341839357.0457 -1.4211 -0.9223 0.7748 0.7342 0.4207 -0.2793 -0.4539
1341839357.0556 -1.4212 -0.9246 0.7751 0.7352 0.4195 -0.2795 -0.4531
1341839357.0656 -1.4210 -0.9272 0.7752 0.7369 0.4186 -0.2789 -0.4516
1341839357.0752 -1.4212 -0.9295 0.7751 0.7380 0.4179 -0.2789 -0.4506
1341839357.0851 -1.4215 -0.9321 0.7749 0.7389 0.4179 -0.2788 -0.4492
1341839357.0951 -1.4213 -0.9346 0.7751 0.7402 0.4185 -0.2778 -0.4469
1341839357.1050 -1.4218 -0.9372 0.7746 0.7405 0.4188 -0.2760 -0.4474
1341839357.1151 -1.4219 -0.9395 0.7748 0.7407 0.4179 -0.2745 -0.4489
1341839357.1250 -1.4221 -0.9416 0.7749 0.7404 0.4163 -0.2726 -0.4519
1341839357.1351 -1.4221 -0.9438 0.7755 0.7404 0.4143 -0.2722 -0.4540
1341839357.1451 -1.4223 -0.9459 0.7754 0.7403 0.4119 -0.2715 -0.4567
1341839357.1551 -1.4222 -0.9483 0.7759 0.7409 0.4105 -0.2718 -0.4569
1341839357.1650 -1.4224 -0.9507 0.7763 0.7417 0.4091 -0.2719 -0.4567
1341839357.1752 -1.4234 -0.9530 0.7758 0.7417 0.4080 -0.2713 -0.4581
1341839357.1851 -1.4236 -0.9563 0.7756 0.7436 0.4095 -0.2712 -0.4537
1341839357.1951 -1.4240 -0.9590 0.7752 0.7444 0.4104 -0.2710 -0.4518
1341839357.2050 -1.4244 -0.9617 0.7752 0.7451 0.4107 -0.2712 -0.4501
1341839357.2151 -1.4249 -0.9647 0.7748 0.7457 0.4102 -0.2696 -0.4504
1341839357.2250 -1.4253 -0.9675 0.7748 0.7459 0.4098 -0.2689 -0.4510
1341839357.2351 -1.4257 -0.9700 0.7749 0.7453 0.4090 -0.2686 -0.4528
1341839357.2452 -1.4259 -0.9727 0.7751 0.7452 0.4081 -0.2684 -0.4539
1341839357.2550 -1.4259 -0.9754 0.7759 0.7457 0.4079 -0.2689 -0.4530
1341839357.2651 -1.4266 -0.9780 0.7754 0.7444 0.4068 -0.2678 -0.4568
1341839357.2751 -1.4270 -0.9808 0.7755 0.7444 0.4061 -0.2684 -0.4572
1341839357.2851 -1.4269 -0.9837 0.7758 0.7450 0.4065 -0.2687 -0.4555
1341839357.2950 -1.4276 -0.9862 0.7755 0.7448 0.4058 -0.2686 -0.4565
1341839357.3073 -1.4275 -0.9889 0.7757 0.7454 0.4062 -0.2687 -0.4551
1341839357.3152 -1.4283 -0.9917 0.7752 0.7454 0.4056 -0.2673 -0.4566
1341839357.3250 -1.4283 -0.9941 0.7752 0.7455 0.4057 -0.2670 -0.4564
1341839357.3350 -1.4288 -0.9967 0.7748 0.7458 0.4057 -0.2656 -0.4567
1341839357.3450 -1.4290 -0.9990 0.7748 0.7462 0.4050 -0.2650 -0.4572
1341839357.3550 -1.4294 -1.0011 0.7750 0.7462 0.4034 -0.2638 -0.4592
1341839357.3650 -1.4297 -1.0035 0.7750 0.7471 0.4011 -0.2642 -0.4595
1341839357.3751 -1.4304 -1.0055 0.7752 0.7479 0.3986 -0.2643 -0.4604
1341839357.3851 -1.4307 -1.0082 0.7750 0.7495 0.3982 -0.2632 -0.4587
1341839357.3950 -1.4314 -1.0107 0.7748 0.7511 0.3961 -0.2629 -0.4581
1341839357.4050 -1.4320 -1.0131 0.7748 0.7522 0.3956 -0.2624 -0.4570
1341839357.4150 -1.4329 -1.0150 0.7748 0.7525 0.3945 -0.2629 -0.4572
1341839357.4250 -1.4337 -1.0184 0.7743 0.7529 0.3956 -0.2624 -0.4558
1341839357.4350 -1.4342 -1.0198 0.7745 0.7524 0.3946 -0.2633 -0.4571
1341839357.4450 -1.4347 -1.0230 0.7742 0.7519 0.3952 -0.2626 -0.4578
1341839357.4550 -1.4353 -1.0254 0.7741 0.7513 0.3952 -0.2617 -0.4592
1341839357.4650 -1.4360 -1.0280 0.7740 0.7503 0.3947 -0.2602 -0.4621
1341839357.4751 -1.4360 -1.0302 0.7745 0.7499 0.3934 -0.2616 -0.4631
1341839357.4850 -1.4370 -1.0319 0.7743 0.7496 0.3924 -0.2601 -0.4651
1341839357.4950 -1.4378 -1.0348 0.7740 0.7500 0.3921 -0.2589 -0.4655
1341839357.5050 -1.4381 -1.0372 0.7745 0.7516 0.3910 -0.2591 -0.4638
1341839357.5150 -1.4387 -1.0394 0.7743 0.7527 0.3899 -0.2586 -0.4632
1341839357.5250 -1.4395 -1.0410 0.7743 0.7534 0.3882 -0.2585 -0.4636
1341839357.5350 -1.4401 -1.0437 0.7742 0.7547 0.3877 -0.2585 -0.4619
1341839357.5451 -1.4407 -1.0456 0.7746 0.7549 0.3878 -0.2595 -0.4609
1341839357.5550 -1.4415 -1.0484 0.7744 0.7551 0.3885 -0.2590 -0.4602
1341839357.5650 -1.4419 -1.0497 0.7749 0.7546 0.3889 -0.2583 -0.4610
1341839357.5750 -1.4430 -1.0525 0.7748 0.7541 0.3881 -0.2571 -0.4633
1341839357.5851 -1.4432 -1.0538 0.7752 0.7538 0.3881 -0.2556 -0.4646
1341839357.5950 -1.4437 -1.0557 0.7754 0.7532 0.3873 -0.2546 -0.4667
1341839357.6050 -1.4445 -1.0578 0.7756 0.7532 0.3864 -0.2535 -0.4680
1341839357.6150 -1.4452 -1.0590 0.7762 0.7526 0.3857 -0.2532 -0.4698
1341839357.6250 -1.4460 -1.0608 0.7765 0.7532 0.3851 -0.2529 -0.4695
1341839357.6350 -1.4468 -1.0626 0.7761 0.7540 0.3846 -0.2531 -0.4684
1341839357.6450 -1.4477 -1.0650 0.7758 0.7552 0.3849 -0.2529 -0.4665
1341839357.6551 -1.4483 -1.0671 0.7760 0.7564 0.3856 -0.2541 -0.4633
1341839357.6650 -1.4496 -1.0683 0.7758 0.7564 0.3856 -0.2537 -0.4635
1341839357.6751 -1.4507 -1.0707 0.7758 0.7574 0.3854 -0.2546 -0.4614
1341839357.6850 -1.4522 -1.0726 0.7755 0.7569 0.3845 -0.2534 -0.4638
1341839357.6950 -1.4529 -1.0738 0.7756 0.7564 0.3844 -0.2520 -0.4653
1341839357.7050 -1.4540 -1.0752 0.7756 0.7557 0.3827 -0.2512 -0.4683
1341839357.7150 -1.4550 -1.0770 0.7756 0.7555 0.3817 -0.2496 -0.4702
1341839357.7259 -1.4559 -1.0783 0.7757 0.7549 0.3808 -0.2500 -0.4719
1341839357.7351 -1.4570 -1.0800 0.7756 0.7544 0.3810 -0.2503 -0.4723
1341839357.7451 -1.4581 -1.0819 0.7753 0.7551 0.3821 -0.2500 -0.4705
1341839357.7550 -1.4592 -1.0836 0.7751 0.7555 0.3832 -0.2499 -0.4689
1341839357.7654 -1.4605 -1.0855 0.7748 0.7558 0.3845 -0.2502 -0.4672
1341839357.7765 -1.4617 -1.0873 0.7744 0.7561 0.3856 -0.2502 -0.4659
1341839357.7850 -1.4629 -1.0892 0.7743 0.7560 0.3864 -0.2500 -0.4654
1341839357.7950 -1.4640 -1.0906 0.7742 0.7554 0.3863 -0.2498 -0.4667
1341839357.8050 -1.4651 -1.0920 0.7743 0.7547 0.3856 -0.2496 -0.4684
1341839357.8151 -1.4662 -1.0935 0.7743 0.7539 0.3844 -0.2495 -0.4708
1341839357.8250 -1.4668 -1.0952 0.7746 0.7543 0.3838 -0.2496 -0.4705
1341839357.8350 -1.4683 -1.0967 0.7742 0.7538 0.3827 -0.2493 -0.4723
1341839357.8450 -1.4693 -1.0978 0.7741 0.7542 0.3827 -0.2493 -0.4718
1341839357.8550 -1.4704 -1.0992 0.7738 0.7547 0.3828 -0.2491 -0.4710
1341839357.8650 -1.4717 -1.1007 0.7736 0.7554 0.3827 -0.2492 -0.4699
1341839357.8751 -1.4731 -1.1025 0.7733 0.7555 0.3827 -0.2505 -0.4691
1341839357.8850 -1.4744 -1.1043 0.7730 0.7553 0.3840 -0.2497 -0.4687
1341839357.8951 -1.4752 -1.1060 0.7731 0.7557 0.3851 -0.2504 -0.4668
1341839357.9052 -1.4767 -1.1076 0.7725 0.7552 0.3850 -0.2498 -0.4681
1341839357.9150 -1.4779 -1.1098 0.7723 0.7550 0.3851 -0.2495 -0.4684
1341839357.9250 -1.4786 -1.1101 0.7726 0.7543 0.3849 -0.2498 -0.4695
1341839357.9350 -1.4795 -1.1119 0.7725 0.7537 0.3845 -0.2494 -0.4710
1341839357.9451 -1.4807 -1.1134 0.7721 0.7534 0.3841 -0.2486 -0.4723
1341839357.9550 -1.4814 -1.1146 0.7722 0.7532 0.3848 -0.2487 -0.4719
1341839357.9650 -1.4831 -1.1157 0.7717 0.7532 0.3842 -0.2491 -0.4722
1341839357.9750 -1.4840 -1.1176 0.7711 0.7537 0.3853 -0.2488 -0.4707
1341839357.9850 -1.4851 -1.1190 0.7706 0.7542 0.3860 -0.2487 -0.4695
1341839357.9950 -1.4858 -1.1200 0.7703 0.7540 0.3875 -0.2485 -0.4685
1341839358.0050 -1.4872 -1.1213 0.7699 0.7536 0.3884 -0.2475 -0.4691
1341839358.0150 -1.4883 -1.1223 0.7696 0.7530 0.3878 -0.2472 -0.4706
1341839358.0250 -1.4892 -1.1233 0.7695 0.7519 0.3877 -0.2469 -0.4727
1341839358.0350 -1.4899 -1.1245 0.7694 0.7517 0.3876 -0.2468 -0.4730
1341839358.0456 -1.4914 -1.1259 0.7688 0.7510 0.3870 -0.2459 -0.4750
1341839358.0551 -1.4921 -1.1264 0.7686 0.7508 0.3870 -0.2460 -0.4754
1341839358.0650 -1.4931 -1.1276 0.7680 0.7513 0.3874 -0.2451 -0.4748
1341839358.0750 -1.4941 -1.1287 0.7674 0.7519 0.3878 -0.2447 -0.4738
1341839358.0851 -1.4953 -1.1299 0.7668 0.7525 0.3880 -0.2443 -0.4727
1341839358.0950 -1.4966 -1.1313 0.7663 0.7531 0.3879 -0.2436 -0.4723
1341839358.1053 -1.4974 -1.1324 0.7663 0.7536 0.3874 -0.2455 -0.4708
1341839358.1158 -1.4987 -1.1335 0.7656 0.7532 0.3866 -0.2452 -0.4723
1341839358.1250 -1.4998 -1.1345 0.7653 0.7531 0.3857 -0.2453 -0.4733
1341839358.1350 -1.5009 -1.1356 0.7652 0.7532 0.3849 -0.2463 -0.4731
1341839358.1451 -1.5022 -1.1370 0.7642 0.7533 0.3847 -0.2447 -0.4740
1341839358.1550 -1.5029 -1.1379 0.7637 0.7536 0.3851 -0.2441 -0.4735
1341839358.1650 -1.5042 -1.1390 0.7632 0.7540 0.3855 -0.2423 -0.4734
1341839358.1750 -1.5049 -1.1409 0.7628 0.7548 0.3862 -0.2421 -0.4717
1341839358.1851 -1.5065 -1.1417 0.7621 0.7541 0.3852 -0.2418 -0.4738
1341839358.1956 -1.5071 -1.1434 0.7616 0.7544 0.3847 -0.2424 -0.4734
1341839358.2050 -1.5081 -1.1443 0.7611 0.7546 0.3839 -0.2419 -0.4739
1341839358.2154 -1.5092 -1.1450 0.7608 0.7547 0.3828 -0.2407 -0.4753
1341839358.2250 -1.5101 -1.1461 0.7605 0.7554 0.3820 -0.2409 -0.4747
1341839358.2350 -1.5111 -1.1473 0.7601 0.7559 0.3818 -0.2409 -0.4742
1341839358.2457 -1.5125 -1.1484 0.7595 0.7562 0.3812 -0.2411 -0.4740
1341839358.2551 -1.5136 -1.1498 0.7588 0.7568 0.3818 -0.2395 -0.4734
1341839358.2650 -1.5146 -1.1510 0.7585 0.7574 0.3819 -0.2399 -0.4721
1341839358.2750 -1.5160 -1.1526 0.7580 0.7582 0.3818 -0.2382 -0.4718
1341839358.2850 -1.5172 -1.1537 0.7577 0.7588 0.3816 -0.2381 -0.4711
1341839358.2950 -1.5187 -1.1552 0.7574 0.7588 0.3816 -0.2366 -0.4719
1341839358.3054 -1.5201 -1.1564 0.7572 0.7580 0.3814 -0.2365 -0.4733
1341839358.3154 -1.5212 -1.1577 0.7569 0.7578 0.3818 -0.2355 -0.4737
1341839358.3250 -1.5224 -1.1587 0.7568 0.7569 0.3816 -0.2364 -0.4750
1341839358.3350 -1.5237 -1.1600 0.7565 0.7567 0.3822 -0.2360 -0.4750
1341839358.3450 -1.5253 -1.1616 0.7560 0.7568 0.3825 -0.2346 -0.4753
1341839358.3584 -1.5270 -1.1629 0.7555 0.7574 0.3830 -0.2340 -0.4743
1341839358.3650 -1.5287 -1.1642 0.7552 0.7576 0.3832 -0.2343 -0.4736
1341839358.3754 -1.5305 -1.1651 0.7550 0.7575 0.3844 -0.2345 -0.4727
1341839358.3867 -1.5325 -1.1666 0.7544 0.7578 0.3852 -0.2330 -0.4723
1341839358.3950 -1.5343 -1.1678 0.7544 0.7577 0.3854 -0.2324 -0.4726
1341839358.4060 -1.5354 -1.1686 0.7547 0.7578 0.3852 -0.2324 -0.4726
1341839358.4151 -1.5372 -1.1700 0.7551 0.7573 0.3843 -0.2328 -0.4740
1341839358.4251 -1.5391 -1.1714 0.7550 0.7569 0.3833 -0.2319 -0.4758
1341839358.4350 -1.5406 -1.1729 0.7556 0.7571 0.3830 -0.2332 -0.4751
1341839358.4450 -1.5428 -1.1747 0.7555 0.7568 0.3827 -0.2326 -0.4761
1341839358.4551 -1.5444 -1.1760 0.7555 0.7565 0.3836 -0.2321 -0.4761
1341839358.4650 -1.5462 -1.1777 0.7557 0.7568 0.3844 -0.2330 -0.4746
1341839358.4750 -1.5486 -1.1797 0.7553 0.7562 0.3848 -0.2318 -0.4758
1341839358.4851 -1.5503 -1.1815 0.7555 0.7564 0.3848 -0.2318 -0.4754
1341839358.4950 -1.5521 -1.1831 0.7559 0.7561 0.3842 -0.2325 -0.4761
1341839358.5054 -1.5538 -1.1848 0.7566 0.7563 0.3826 -0.2336 -0.4765
1341839358.5150 -1.5549 -1.1864 0.7574 0.7568 0.3817 -0.2345 -0.4760
1341839358.5250 -1.5562 -1.1879 0.7583 0.7578 0.3803 -0.2359 -0.4749
1341839358.5350 -1.5577 -1.1895 0.7587 0.7583 0.3786 -0.2358 -0.4755
1341839358.5472 -1.5588 -1.1910 0.7597 0.7592 0.3775 -0.2375 -0.4741
1341839358.5550 -1.5605 -1.1932 0.7597 0.7604 0.3767 -0.2363 -0.4734
1341839358.5650 -1.5616 -1.1949 0.7602 0.7612 0.3762 -0.2349 -0.4732
1341839358.5750 -1.5630 -1.1967 0.7602 0.7611 0.3766 -0.2340 -0.4735
1341839358.5851 -1.5637 -1.1981 0.7606 0.7624 0.3770 -0.2327 -0.4717
1341839358.5951 -1.5650 -1.1999 0.7608 0.7630 0.3766 -0.2318 -0.4714
1341839358.6050 -1.5662 -1.2014 0.7612 0.7632 0.3765 -0.2310 -0.4716
1341839358.6153 -1.5674 -1.2031 0.7615 0.7646 0.3754 -0.2297 -0.4708
1341839358.6261 -1.5685 -1.2048 0.7624 0.7658 0.3740 -0.2297 -0.4700
1341839358.6351 -1.5704 -1.2063 0.7621 0.7652 0.3713 -0.2302 -0.4728
1341839358.6450 -1.5717 -1.2079 0.7626 0.7664 0.3704 -0.2297 -0.4718
1341839358.6550 -1.5732 -1.2096 0.7630 0.7673 0.3698 -0.2295 -0.4711
1341839358.6650 -1.5747 -1.2111 0.7634 0.7676 0.3694 -0.2294 -0.4708
1341839358.6750 -1.5761 -1.2131 0.7638 0.7686 0.3695 -0.2288 -0.4695
1341839358.6850 -1.5776 -1.2148 0.7643 0.7685 0.3696 -0.2290 -0.4695
1341839358.6950 -1.5793 -1.2165 0.7648 0.7680 0.3696 -0.2292 -0.4702
1341839358.7050 -1.5810 -1.2185 0.7652 0.7672 0.3700 -0.2292 -0.4712
1341839358.7150 -1.5825 -1.2202 0.7657 0.7663 0.3699 -0.2289 -0.4727
1341839358.7250 -1.5841 -1.2219 0.7663 0.7656 0.3699 -0.2284 -0.4741
1341839358.7350 -1.5857 -1.2237 0.7667 0.7652 0.3697 -0.2280 -0.4752
1341839358.7450 -1.5876 -1.2254 0.7668 0.7645 0.3697 -0.2285 -0.4761
1341839358.7550 -1.5893 -1.2269 0.7670 0.7643 0.3699 -0.2290 -0.4760
